array_size,program_name,num_threads,min_parallel_size,thread_stack_size,time
500,parallelMergeSort,6,1,1048576,1368115.651
500,openmpMergeSort,6,1,1048576,585609.933
500,openmpMergeSortIterative,6,1,1048576,392522.965
500,parallelMergeSortIterative,6,1,1048576,3575558.248
750,serialMergeSort,1,0,0,119908.781
750,parallelMergeSort,6,1,1048576,2042853.142
750,openmpMergeSort,6,1,1048576,452926.907
750,openmpMergeSortIterative,6,1,1048576,386834.717
750,parallelMergeSortIterative,6,1,1048576,5433808.499
1000,serialMergeSort,1,0,0,161955.639
1000,parallelMergeSort,6,1,1048576,3347345.649
1000,openmpMergeSort,6,1,1048576,586287.378
1000,openmpMergeSortIterative,6,1,1048576,877797.854
1000,parallelMergeSortIterative,6,1,1048576,4876655.372
1,serialMergeSort,1,0,0,70.257
1,parallelMergeSort,6,1,1048576,125.191
1,openmpMergeSort,6,1,1048576,368345.34
1,openmpMergeSortIterative,6,1,1048576,165.097
1,parallelMergeSortIterative,6,1,1048576,140.353
5,serialMergeSort,1,0,0,751.627
5,parallelMergeSort,6,1,1048576,1174647.814
5,openmpMergeSort,6,1,1048576,374197.21
5,openmpMergeSortIterative,6,1,1048576,327760.267
5,parallelMergeSortIterative,6,1,1048576,405181.136
10,serialMergeSort,1,0,0,1523.951
10,parallelMergeSort,6,1,1048576,1655557.529
10,openmpMergeSort,6,1,1048576,418875.328
10,openmpMergeSortIterative,6,1,1048576,392904.839
10,parallelMergeSortIterative,6,1,1048576,1504579.978
50,serialMergeSort,1,0,0,7686.652
50,parallelMergeSort,6,1,1048576,2641358.05
50,openmpMergeSort,6,1,1048576,1050327.068
50,openmpMergeSortIterative,6,1,1048576,1391915.987
50,parallelMergeSortIterative,6,1,1048576,1713009.921
100,serialMergeSort,1,0,0,14483.241
100,parallelMergeSort,6,1,1048576,2968620.237
100,openmpMergeSort,6,1,1048576,1497235.894
100,openmpMergeSortIterative,6,1,1048576,396494.888
100,parallelMergeSortIterative,6,1,1048576,2662589.03
250,serialMergeSort,1,0,0,37647.626
250,parallelMergeSort,6,1,1048576,2232853.156
250,openmpMergeSort,6,1,1048576,2599415.703
250,openmpMergeSortIterative,6,1,1048576,1594028.771
250,parallelMergeSortIterative,6,1,1048576,4292378.757
500,serialMergeSort,1,0,0,76863.833
500,parallelMergeSort,6,1,1048576,5338218.669
500,openmpMergeSort,6,1,1048576,1328883.171
500,openmpMergeSortIterative,6,1,1048576,1648146.431
500,parallelMergeSortIterative,6,1,1048576,3919504.095
750,serialMergeSort,1,0,0,124599.064
750,parallelMergeSort,6,1,1048576,2389942.679
750,openmpMergeSort,6,1,1048576,1246180.931
750,openmpMergeSortIterative,6,1,1048576,755427.146
750,parallelMergeSortIterative,6,1,1048576,6395085.575
1000,serialMergeSort,1,0,0,180109.998
1000,parallelMergeSort,6,1,1048576,4550002.976
1000,openmpMergeSort,6,1,1048576,473026.497
1000,openmpMergeSortIterative,6,1,1048576,408540.65
1000,parallelMergeSortIterative,6,1,1048576,7648939.009
1,serialMergeSort,1,0,0,69.913
1,parallelMergeSort,6,1,1048576,125.13
1,openmpMergeSort,6,1,1048576,285985.963
1,openmpMergeSortIterative,6,1,1048576,123.187
1,parallelMergeSortIterative,6,1,1048576,141.824
5,serialMergeSort,1,0,0,722.374
5,parallelMergeSort,6,1,1048576,484205.183
5,openmpMergeSort,6,1,1048576,404304.489
5,openmpMergeSortIterative,6,1,1048576,356103.55
5,parallelMergeSortIterative,6,1,1048576,399811.687
10,serialMergeSort,1,0,0,1465.011
10,parallelMergeSort,6,1,1048576,2646128.374
10,openmpMergeSort,6,1,1048576,455424.93
10,openmpMergeSortIterative,6,1,1048576,388331.97
10,parallelMergeSortIterative,6,1,1048576,696176.974
50,serialMergeSort,1,0,0,7062.773
50,parallelMergeSort,6,1,1048576,3968220.091
50,openmpMergeSort,6,1,1048576,443349.374
50,openmpMergeSortIterative,6,1,1048576,423985.808
50,parallelMergeSortIterative,6,1,1048576,1985451.828
100,serialMergeSort,1,0,0,14217.002
100,parallelMergeSort,6,1,1048576,5217414.172
100,openmpMergeSort,6,1,1048576,431720.624
100,openmpMergeSortIterative,6,1,1048576,365358.972
100,parallelMergeSortIterative,6,1,1048576,6143944.794
250,serialMergeSort,1,0,0,37550.611
250,parallelMergeSort,6,1,1048576,2856426.54
250,openmpMergeSort,6,1,1048576,446135.138
250,openmpMergeSortIterative,6,1,1048576,345349.41
250,parallelMergeSortIterative,6,1,1048576,4472600.081
500,serialMergeSort,1,0,0,75570.093
500,parallelMergeSort,6,1,1048576,3424143.797
500,openmpMergeSort,6,1,1048576,455834.661
500,openmpMergeSortIterative,6,1,1048576,337979.868
500,parallelMergeSortIterative,6,1,1048576,4344809.273
750,serialMergeSort,1,0,0,117612.428
750,parallelMergeSort,6,1,1048576,2990809.128
750,openmpMergeSort,6,1,1048576,430771.923
750,openmpMergeSortIterative,6,1,1048576,423157.357
750,parallelMergeSortIterative,6,1,1048576,5171985.358
1000,serialMergeSort,1,0,0,159418.456
1000,parallelMergeSort,6,1,1048576,1567570.892
1000,openmpMergeSort,6,1,1048576,489807.753
1000,openmpMergeSortIterative,6,1,1048576,425805.005
1000,parallelMergeSortIterative,6,1,1048576,9449322.406
1,serialMergeSort,1,0,0,68.598
1,parallelMergeSort,6,1,1048576,178.777
1,openmpMergeSort,6,1,1048576,341974.766
1,openmpMergeSortIterative,6,1,1048576,120.976
1,parallelMergeSortIterative,6,1,1048576,158.402
1,tholderMergeSortIterative,6,1,1048576,132.579
5,serialMergeSort,1,0,0,766.025
5,parallelMergeSort,6,1,1048576,1487016.977
5,openmpMergeSort,6,1,1048576,363329.238
5,openmpMergeSortIterative,6,1,1048576,361883.516
5,parallelMergeSortIterative,6,1,1048576,694055.098
5,tholderMergeSortIterative,6,1,1048576,398113.837
10,serialMergeSort,1,0,0,1457.482
10,parallelMergeSort,6,1,1048576,2535093.211
10,openmpMergeSort,6,1,1048576,429586.732
10,openmpMergeSortIterative,6,1,1048576,334380.64
10,parallelMergeSortIterative,6,1,1048576,1888757.85
10,tholderMergeSortIterative,6,1,1048576,646794.638
50,serialMergeSort,1,0,0,7190.212
50,parallelMergeSort,6,1,1048576,2594046.879
50,openmpMergeSort,6,1,1048576,459399.832
50,openmpMergeSortIterative,6,1,1048576,319651.032
50,parallelMergeSortIterative,6,1,1048576,3947813.427
50,tholderMergeSortIterative,6,1,1048576,2943134.939
100,serialMergeSort,1,0,0,14281.505
100,parallelMergeSort,6,1,1048576,3619753.773
100,openmpMergeSort,6,1,1048576,477005.706
100,openmpMergeSortIterative,6,1,1048576,275395.199
100,parallelMergeSortIterative,6,1,1048576,4662703.899
100,tholderMergeSortIterative,6,1,1048576,2907631.922
250,serialMergeSort,1,0,0,37191.764
250,parallelMergeSort,6,1,1048576,1397982.585
250,openmpMergeSort,6,1,1048576,457875.56
250,openmpMergeSortIterative,6,1,1048576,346555.913
250,parallelMergeSortIterative,6,1,1048576,4957998.388
250,tholderMergeSortIterative,6,1,1048576,2267079.933
500,serialMergeSort,1,0,0,74811.506
500,parallelMergeSort,6,1,1048576,3542423.4
500,openmpMergeSort,6,1,1048576,434611.615
500,openmpMergeSortIterative,6,1,1048576,386695.826
500,parallelMergeSortIterative,6,1,1048576,6761647.865
500,tholderMergeSortIterative,6,1,1048576,8106356.821
750,serialMergeSort,1,0,0,117416.06
750,parallelMergeSort,6,1,1048576,2109964.227
750,openmpMergeSort,6,1,1048576,453123.031
750,openmpMergeSortIterative,6,1,1048576,397088.968
750,parallelMergeSortIterative,6,1,1048576,1867009.479
750,tholderMergeSortIterative,6,1,1048576,5675745.096
1000,serialMergeSort,1,0,0,158858.757
1000,parallelMergeSort,6,1,1048576,1569995.6
1000,openmpMergeSort,6,1,1048576,468189.559
1000,openmpMergeSortIterative,6,1,1048576,412812.527
1000,parallelMergeSortIterative,6,1,1048576,1942411.353
1000,tholderMergeSortIterative,6,1,1048576,4663722.434
1,serialMergeSort,1,0,0,68.392
1,parallelMergeSort,6,1,1048576,125.479
1,openmpMergeSort,6,1,1048576,331670.15
1,openmpMergeSortIterative,6,1,1048576,120.101
1,parallelMergeSortIterative,6,1,1048576,130.528
1,tholderMergeSortIterative,6,1,1048576,129.312
5,serialMergeSort,1,0,0,716.056
5,parallelMergeSort,6,1,1048576,821731.389
5,openmpMergeSort,6,1,1048576,498524.804
5,openmpMergeSortIterative,6,1,1048576,303553.079
5,parallelMergeSortIterative,6,1,1048576,404939.029
5,tholderMergeSortIterative,6,1,1048576,868514.537
10,serialMergeSort,1,0,0,1451.672
10,parallelMergeSort,6,1,1048576,2824823.262
10,openmpMergeSort,6,1,1048576,414164.352
10,openmpMergeSortIterative,6,1,1048576,306252.512
10,parallelMergeSortIterative,6,1,1048576,2639222.767
10,tholderMergeSortIterative,6,1,1048576,644942.023
50,serialMergeSort,1,0,0,7241.195
50,parallelMergeSort,6,1,1048576,2122615.677
50,openmpMergeSort,6,1,1048576,403150.542
50,openmpMergeSortIterative,6,1,1048576,386230.936
50,parallelMergeSortIterative,6,1,1048576,2861632.917
50,tholderMergeSortIterative,6,1,1048576,2462384.733
100,serialMergeSort,1,0,0,14112.946
100,parallelMergeSort,6,1,1048576,2861145.025
100,openmpMergeSort,6,1,1048576,398363.286
100,openmpMergeSortIterative,6,1,1048576,432775.57
100,parallelMergeSortIterative,6,1,1048576,4517505.833
100,tholderMergeSortIterative,6,1,1048576,3710147.822
250,serialMergeSort,1,0,0,37472.652
250,parallelMergeSort,6,1,1048576,3629626.087
250,openmpMergeSort,6,1,1048576,462725.854
250,openmpMergeSortIterative,6,1,1048576,395052.723
250,parallelMergeSortIterative,6,1,1048576,3581876.623
250,tholderMergeSortIterative,6,1,1048576,5273053.452
500,serialMergeSort,1,0,0,74604.146
500,parallelMergeSort,6,1,1048576,1407377.009
500,openmpMergeSort,6,1,1048576,406181.527
500,openmpMergeSortIterative,6,1,1048576,358380.343
500,parallelMergeSortIterative,6,1,1048576,6683571.607
500,tholderMergeSortIterative,6,1,1048576,5014465.998
750,serialMergeSort,1,0,0,118685.16
750,parallelMergeSort,6,1,1048576,3450137.727
750,openmpMergeSort,6,1,1048576,470924.203
750,openmpMergeSortIterative,6,1,1048576,449943.635
750,parallelMergeSortIterative,6,1,1048576,4281077.618
750,tholderMergeSortIterative,6,1,1048576,3103807.775
1000,serialMergeSort,1,0,0,164990.062
1000,parallelMergeSort,6,1,1048576,3610970.382
1000,openmpMergeSort,6,1,1048576,459481.983
1000,openmpMergeSortIterative,6,1,1048576,330413.25
1000,parallelMergeSortIterative,6,1,1048576,3817075.483
1000,tholderMergeSortIterative,6,1,1048576,5036846.328
1,serialMergeSort,1,0,0,69.014
1,parallelMergeSort,6,1,1048576,150.162
1,openmpMergeSort,6,1,1048576,417896.473
1,openmpMergeSortIterative,6,1,1048576,119.609
1,parallelMergeSortIterative,6,1,1048576,129.586
1,tholderMergeSortIterative,6,1,1048576,155.505
3,serialMergeSort,1,0,0,458.847
3,parallelMergeSort,6,1,1048576,300748.741
3,openmpMergeSort,6,1,1048576,402943.561
3,openmpMergeSortIterative,6,1,1048576,380808.105
3,parallelMergeSortIterative,6,1,1048576,294008.63
3,tholderMergeSortIterative,6,1,1048576,282999.887
5,serialMergeSort,1,0,0,713.236
5,parallelMergeSort,6,1,1048576,500223.56
5,openmpMergeSort,6,1,1048576,373732.808
5,openmpMergeSortIterative,6,1,1048576,357510.094
5,parallelMergeSortIterative,6,1,1048576,411288.261
5,tholderMergeSortIterative,6,1,1048576,898011.329
7,serialMergeSort,1,0,0,1052.944
7,parallelMergeSort,6,1,1048576,2302946.55
7,openmpMergeSort,6,1,1048576,418690.504
7,openmpMergeSortIterative,6,1,1048576,425660.509
7,parallelMergeSortIterative,6,1,1048576,431210.056
7,tholderMergeSortIterative,6,1,1048576,427755.537
10,serialMergeSort,1,0,0,1498.444
10,parallelMergeSort,6,1,1048576,3133963.232
10,openmpMergeSort,6,1,1048576,422439.674
10,openmpMergeSortIterative,6,1,1048576,411008.748
10,parallelMergeSortIterative,6,1,1048576,1186687.17
10,tholderMergeSortIterative,6,1,1048576,1641982.599
15,serialMergeSort,1,0,0,2228.454
15,parallelMergeSort,6,1,1048576,2470145.012
15,openmpMergeSort,6,1,1048576,499827.535
15,openmpMergeSortIterative,6,1,1048576,451600.778
15,parallelMergeSortIterative,6,1,1048576,3040825.212
15,tholderMergeSortIterative,6,1,1048576,1307556.083
20,serialMergeSort,1,0,0,2891.533
20,parallelMergeSort,6,1,1048576,2724445.433
20,openmpMergeSort,6,1,1048576,441201.459
20,openmpMergeSortIterative,6,1,1048576,347179.919
20,parallelMergeSortIterative,6,1,1048576,2142245.106
20,tholderMergeSortIterative,6,1,1048576,3191857.1
25,serialMergeSort,1,0,0,3650.776
25,parallelMergeSort,6,1,1048576,3173547.161
25,openmpMergeSort,6,1,1048576,478153.692
25,openmpMergeSortIterative,6,1,1048576,366098.983
25,parallelMergeSortIterative,6,1,1048576,2039248.866
25,tholderMergeSortIterative,6,1,1048576,2723251.045
30,serialMergeSort,1,0,0,4353.901
30,parallelMergeSort,6,1,1048576,2848527.283
30,openmpMergeSort,6,1,1048576,449519.737
30,openmpMergeSortIterative,6,1,1048576,327141.684
30,parallelMergeSortIterative,6,1,1048576,3169103.564
30,tholderMergeSortIterative,6,1,1048576,2104449.895
100,serialMergeSort,1,0,0,14197.62
100,parallelMergeSort,6,1,1048576,887552.57
100,openmpMergeSort,6,1,1048576,479608.47
100,openmpMergeSortIterative,6,1,1048576,513503.43
100,parallelMergeSortIterative,6,1,1048576,6403258.47
100,tholderMergeSortIterative,6,1,1048576,1009469.36
1000,serialMergeSort,1,0,0,165739.99
1000,parallelMergeSort,6,1,1048576,883093.5
1000,openmpMergeSort,6,1,1048576,526796.65
1000,openmpMergeSortIterative,6,1,1048576,559880.53
1000,parallelMergeSortIterative,6,1,1048576,1941917.95
1000,tholderMergeSortIterative,6,1,1048576,1282333.68
10000,serialMergeSort,1,0,0,1885356.17
10000,parallelMergeSort,6,1,1048576,6188381.07
10000,openmpMergeSort,6,1,1048576,1021566.92
10000,openmpMergeSortIterative,6,1,1048576,610033.91
10000,parallelMergeSortIterative,6,1,1048576,2792025.79
10000,tholderMergeSortIterative,6,1,1048576,8699256.47
100000,serialMergeSort,1,0,0,21452641.87
100000,parallelMergeSort,6,1,1048576,9328721.93
100000,openmpMergeSort,6,1,1048576,3474704.68
100000,openmpMergeSortIterative,6,1,1048576,2704573.72
100000,parallelMergeSortIterative,6,1,1048576,6940131.9
100000,tholderMergeSortIterative,6,1,1048576,15143471.3
1000000,serialMergeSort,1,0,0,240383967.62
1000000,parallelMergeSort,6,1,1048576,33737154.65
1000000,openmpMergeSort,6,1,1048576,36196487.27
1000000,openmpMergeSortIterative,6,1,1048576,26008238.36
1000000,parallelMergeSortIterative,6,1,1048576,34399126.24
1000000,tholderMergeSortIterative,6,1,1048576,31199620.73
10000000,serialMergeSort,1,0,0,2723471646.89
10000000,parallelMergeSort,6,1,1048576,319200653.52
10000000,openmpMergeSort,6,1,1048576,410210494.36
10000000,openmpMergeSortIterative,6,1,1048576,351802427.06
10000000,parallelMergeSortIterative,6,1,1048576,394403758.86
10000000,tholderMergeSortIterative,6,1,1048576,430943224.22
100,parallelMergeSort,6,1,1048576,5772650.92
100,openmpMergeSort,6,1,1048576,469083.72
100,openmpMergeSortIterative,6,1,1048576,443515.13
100,parallelMergeSortIterative,6,1,1048576,1336406.66
100,tholderMergeSortIterative,6,1,1048576,3799624.34
1000,parallelMergeSort,6,1,1048576,875928.18
1000,openmpMergeSort,6,1,1048576,545349.08
1000,openmpMergeSortIterative,6,1,1048576,522332.83
1000,parallelMergeSortIterative,6,1,1048576,3727710.3
1000,tholderMergeSortIterative,6,1,1048576,1209979.06
10000,parallelMergeSort,6,1,1048576,9103329.95
10000,openmpMergeSort,6,1,1048576,796251.45
10000,openmpMergeSortIterative,6,1,1048576,520856.26
10000,parallelMergeSortIterative,6,1,1048576,2948437.21
10000,tholderMergeSortIterative,6,1,1048576,1924719.2
100000,parallelMergeSort,6,1,1048576,3895358.45
100000,openmpMergeSort,6,1,1048576,3528798.98
100000,openmpMergeSortIterative,6,1,1048576,2388557.69
100000,parallelMergeSortIterative,6,1,1048576,6862716.99
100000,tholderMergeSortIterative,6,1,1048576,4882221.79
1000000,parallelMergeSort,6,1,1048576,33816061.13
1000000,openmpMergeSort,6,1,1048576,35705364.79
1000000,openmpMergeSortIterative,6,1,1048576,31992812.11
1000000,parallelMergeSortIterative,6,1,1048576,36002437.24
1000000,tholderMergeSortIterative,6,1,1048576,31956086.14
10000000,parallelMergeSort,6,1,1048576,319969919.15
10000000,openmpMergeSort,6,1,1048576,419993882.36
10000000,openmpMergeSortIterative,6,1,1048576,399685110.37
10000000,parallelMergeSortIterative,6,1,1048576,420730594.26
10000000,tholderMergeSortIterative,6,1,1048576,404064263.68
1,serialMergeSort,1,0,0,68.64
1,parallelMergeSort,6,1,1048576,129.01
1,openmpMergeSort,6,1,1048576,580105.38
1,openmpMergeSortIterative,6,1,1048576,121.9
1,parallelMergeSortIterative,6,1,1048576,137.36
1,tholderMergeSortIterative,6,1,1048576,131.85
2,serialMergeSort,1,0,0,294.38
2,parallelMergeSort,6,1,1048576,183768.49
2,openmpMergeSort,6,1,1048576,243707.29
2,openmpMergeSortIterative,6,1,1048576,380739.67
2,parallelMergeSortIterative,6,1,1048576,162693.68
2,tholderMergeSortIterative,6,1,1048576,164785.94
3,serialMergeSort,1,0,0,461.53
3,parallelMergeSort,6,1,1048576,305128.61
3,openmpMergeSort,6,1,1048576,524257.83
3,openmpMergeSortIterative,6,1,1048576,371700.77
3,parallelMergeSortIterative,6,1,1048576,304957.49
3,tholderMergeSortIterative,6,1,1048576,276541.22
4,serialMergeSort,1,0,0,602.16
4,parallelMergeSort,6,1,1048576,438304.89
4,openmpMergeSort,6,1,1048576,551345.34
4,openmpMergeSortIterative,6,1,1048576,548000.75
4,parallelMergeSortIterative,6,1,1048576,294503.14
4,tholderMergeSortIterative,6,1,1048576,297359.94
5,serialMergeSort,1,0,0,726.92
5,parallelMergeSort,6,1,1048576,1005305.21
5,openmpMergeSort,6,1,1048576,660088.64
5,openmpMergeSortIterative,6,1,1048576,369577.28
5,parallelMergeSortIterative,6,1,1048576,419054.07
5,tholderMergeSortIterative,6,1,1048576,398582.97
100,parallelMergeSort,6,1,1048576,1019812.7
100,openmpMergeSort,6,1,1048576,761138.1
100,openmpMergeSortIterative,6,1,1048576,1089250.4
100,parallelMergeSortIterative,6,1,1048576,1550512.1
100,tholderMergeSortIterative,6,1,1048576,974569.5
1000,parallelMergeSort,6,1,1048576,898875.8
1000,openmpMergeSort,6,1,1048576,1041903.4
1000,openmpMergeSortIterative,6,1,1048576,1091736.9
1000,parallelMergeSortIterative,6,1,1048576,2305955.7
1000,tholderMergeSortIterative,6,1,1048576,1436323.9
10000,parallelMergeSort,6,1,1048576,1061734.4
10000,openmpMergeSort,6,1,1048576,2056849.3
10000,openmpMergeSortIterative,6,1,1048576,387726.7
10000,parallelMergeSortIterative,6,1,1048576,3411299.1
10000,tholderMergeSortIterative,6,1,1048576,2397169.8
100000,parallelMergeSort,6,1,1048576,3656749.4
100000,openmpMergeSort,6,1,1048576,3946087.7
100000,openmpMergeSortIterative,6,1,1048576,4139839.8
100000,parallelMergeSortIterative,6,1,1048576,7411723.9
100000,tholderMergeSortIterative,6,1,1048576,39414975.6
1000000,parallelMergeSort,6,1,1048576,33476253.6
1000000,openmpMergeSort,6,1,1048576,40043912.4
1000000,openmpMergeSortIterative,6,1,1048576,25846735.3
1000000,parallelMergeSortIterative,6,1,1048576,33323537.0
1000000,tholderMergeSortIterative,6,1,1048576,31288667.2
10000000,parallelMergeSort,6,1,1048576,338438635.1
10000000,openmpMergeSort,6,1,1048576,411652979.1
10000000,openmpMergeSortIterative,6,1,1048576,375134515.3
10000000,parallelMergeSortIterative,6,1,1048576,403668257.9
10000000,tholderMergeSortIterative,6,1,1048576,437952534.0
100,serialMergeSort,1,0,0,13724.8
100,parallelMergeSort,6,1,1048576,1120212.0
100,openmpMergeSort,6,1,1048576,2047459.9
100,openmpMergeSortIterative,6,1,1048576,4172528.4
100,parallelMergeSortIterative,6,1,1048576,51806569.1
100,tholderMergeSortIterative,6,1,1048576,27955987.9
1000,serialMergeSort,1,0,0,159258.8
1000,parallelMergeSort,6,1,1048576,1158031.1
1000,openmpMergeSort,6,1,1048576,346247.2
1000,openmpMergeSortIterative,6,1,1048576,1512513.3
1000,parallelMergeSortIterative,6,1,1048576,1709572.9
1000,tholderMergeSortIterative,6,1,1048576,1122530.8
10000,serialMergeSort,1,0,0,1895593.6
10000,parallelMergeSort,6,1,1048576,1174467.9
10000,openmpMergeSort,6,1,1048576,918157.0
10000,openmpMergeSortIterative,6,1,1048576,389956.5
10000,parallelMergeSortIterative,6,1,1048576,3349954.5
10000,tholderMergeSortIterative,6,1,1048576,2292430.0
100000,serialMergeSort,1,0,0,21493872.3
100000,parallelMergeSort,6,1,1048576,4258885.6
100000,openmpMergeSort,6,1,1048576,5519914.9
100000,openmpMergeSortIterative,6,1,1048576,2623540.1
100000,parallelMergeSortIterative,6,1,1048576,7442236.1
100000,tholderMergeSortIterative,6,1,1048576,5673629.9
1000000,serialMergeSort,1,0,0,243907409.6
1000000,parallelMergeSort,6,1,1048576,32077756.4
1000000,openmpMergeSort,6,1,1048576,37504210.7
1000000,openmpMergeSortIterative,6,1,1048576,29314125.6
1000000,parallelMergeSortIterative,6,1,1048576,40815257.5
1000000,tholderMergeSortIterative,6,1,1048576,36357803.1
10000000,serialMergeSort,1,0,0,2735081985.4
10000000,parallelMergeSort,6,1,1048576,315692752.6
10000000,openmpMergeSort,6,1,1048576,405826184.2
10000000,openmpMergeSortIterative,6,1,1048576,361340463.6
10000000,parallelMergeSortIterative,6,1,1048576,370749015.0
10000000,tholderMergeSortIterative,6,1,1048576,370327411.0
100,parallelMergeSort,6,1,1048576,910546.85
100,openmpMergeSort,6,1,1048576,793955.55
100,openmpMergeSortIterative,6,1,1048576,615754.78
100,parallelMergeSortIterative,6,1,1048576,7419205.9
100,tholderMergeSortIterative,6,1,1048576,2692399.01
1000,parallelMergeSort,6,1,1048576,894549.85
1000,openmpMergeSort,6,1,1048576,728054.18
1000,openmpMergeSortIterative,6,1,1048576,762691.48
1000,parallelMergeSortIterative,6,1,1048576,2781759.61
1000,tholderMergeSortIterative,6,1,1048576,1307860.34
10000,parallelMergeSort,6,1,1048576,9633014.18
10000,openmpMergeSort,6,1,1048576,812570.27
10000,openmpMergeSortIterative,6,1,1048576,547652.49
10000,parallelMergeSortIterative,6,1,1048576,2796227.18
10000,tholderMergeSortIterative,6,1,1048576,9396039.99
100000,parallelMergeSort,6,1,1048576,13995322.7
100000,openmpMergeSort,6,1,1048576,3583243.58
100000,openmpMergeSortIterative,6,1,1048576,2600803.6
100000,parallelMergeSortIterative,6,1,1048576,6810940.91
100000,tholderMergeSortIterative,6,1,1048576,4816255.77
1000000,parallelMergeSort,6,1,1048576,42351239.39
1000000,openmpMergeSort,6,1,1048576,43792028.39
1000000,openmpMergeSortIterative,6,1,1048576,27452136.27
1000000,parallelMergeSortIterative,6,1,1048576,41459279.9
1000000,tholderMergeSortIterative,6,1,1048576,31350693.81
10000000,parallelMergeSort,6,1,1048576,323273739.85
10000000,openmpMergeSort,6,1,1048576,409937531.56
10000000,openmpMergeSortIterative,6,1,1048576,353215351.76
10000000,parallelMergeSortIterative,6,1,1048576,383354731.21
10000000,tholderMergeSortIterative,6,1,1048576,385837055.17
100,serialMergeSort,1,0,0,14772.88
100,parallelMergeSort,6,1,1048576,8828121.52
100,openmpMergeSort,6,1,1048576,445039.76
100,openmpMergeSortIterative,6,1,1048576,579217.58
100,parallelMergeSortIterative,6,1,1048576,6430910.23
100,tholderMergeSortIterative,6,1,1048576,1044769.64
250,serialMergeSort,1,0,0,37879.21
250,parallelMergeSort,6,1,1048576,7789540.21
250,openmpMergeSort,6,1,1048576,471422.51
250,openmpMergeSortIterative,6,1,1048576,359499.1
250,parallelMergeSortIterative,6,1,1048576,1540759.63
